study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA524703	SAMN11281207	SRX5588954	SRR8800160	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR880/000/SRR8800160/SRR8800160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR880/000/SRR8800160/SRR8800160_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR880/000/SRR8800160
PRJNA524703	SAMN11281206	SRX5588953	SRR8800161	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR880/001/SRR8800161/SRR8800161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR880/001/SRR8800161/SRR8800161_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR880/001/SRR8800161
PRJNA524703	SAMN11281209	SRX5588952	SRR8800162	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR880/002/SRR8800162/SRR8800162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR880/002/SRR8800162/SRR8800162_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR880/002/SRR8800162
PRJNA524703	SAMN11281208	SRX5588951	SRR8800163	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR880/003/SRR8800163/SRR8800163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR880/003/SRR8800163/SRR8800163_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR880/003/SRR8800163
PRJNA524703	SAMN12237067	SRX6421190	SRR9660131	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660131/SRR9660131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660131/SRR9660131_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/001/SRR9660131
PRJNA524703	SAMN12237068	SRX6421189	SRR9660132	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660132/SRR9660132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660132/SRR9660132_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/002/SRR9660132
PRJNA524703	SAMN12237069	SRX6421188	SRR9660133	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660133/SRR9660133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660133/SRR9660133_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/003/SRR9660133
PRJNA524703	SAMN12237070	SRX6421187	SRR9660134	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660134/SRR9660134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660134/SRR9660134_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/004/SRR9660134
PRJNA524703	SAMN12237071	SRX6421186	SRR9660135	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660135/SRR9660135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660135/SRR9660135_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/005/SRR9660135
PRJNA524703	SAMN12237072	SRX6421185	SRR9660136	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660136/SRR9660136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660136/SRR9660136_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/006/SRR9660136
PRJNA524703	SAMN12237073	SRX6421184	SRR9660137	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660137/SRR9660137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660137/SRR9660137_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/007/SRR9660137
PRJNA524703	SAMN12237074	SRX6421183	SRR9660138	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660138/SRR9660138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660138/SRR9660138_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/008/SRR9660138
PRJNA524703	SAMN12237101	SRX6421182	SRR9660139	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660139/SRR9660139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660139/SRR9660139_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/009/SRR9660139
PRJNA524703	SAMN12237076	SRX6421181	SRR9660140	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660140/SRR9660140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660140/SRR9660140_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/000/SRR9660140
PRJNA524703	SAMN12237102	SRX6421180	SRR9660141	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660141/SRR9660141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660141/SRR9660141_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/001/SRR9660141
PRJNA524703	SAMN12237081	SRX6421179	SRR9660142	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660142/SRR9660142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660142/SRR9660142_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/002/SRR9660142
PRJNA524703	SAMN12237082	SRX6421178	SRR9660143	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660143/SRR9660143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660143/SRR9660143_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/003/SRR9660143
PRJNA524703	SAMN12237083	SRX6421177	SRR9660144	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660144/SRR9660144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660144/SRR9660144_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/004/SRR9660144
PRJNA524703	SAMN12237084	SRX6421176	SRR9660145	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660145/SRR9660145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660145/SRR9660145_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/005/SRR9660145
PRJNA524703	SAMN12237077	SRX6421175	SRR9660146	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660146/SRR9660146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660146/SRR9660146_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/006/SRR9660146
PRJNA524703	SAMN12237078	SRX6421174	SRR9660147	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660147/SRR9660147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660147/SRR9660147_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/007/SRR9660147
PRJNA524703	SAMN12237079	SRX6421173	SRR9660148	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660148/SRR9660148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660148/SRR9660148_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/008/SRR9660148
PRJNA524703	SAMN12237080	SRX6421172	SRR9660149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660149/SRR9660149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660149/SRR9660149_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/009/SRR9660149
PRJNA524703	SAMN12237103	SRX6421171	SRR9660150	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660150/SRR9660150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660150/SRR9660150_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/000/SRR9660150
PRJNA524703	SAMN12237104	SRX6421170	SRR9660151	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660151/SRR9660151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660151/SRR9660151_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/001/SRR9660151
PRJNA524703	SAMN12237105	SRX6421169	SRR9660152	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660152/SRR9660152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660152/SRR9660152_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/002/SRR9660152
PRJNA524703	SAMN12237106	SRX6421168	SRR9660153	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660153/SRR9660153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660153/SRR9660153_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/003/SRR9660153
PRJNA524703	SAMN12237085	SRX6421167	SRR9660154	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660154/SRR9660154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660154/SRR9660154_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/004/SRR9660154
PRJNA524703	SAMN12237086	SRX6421166	SRR9660155	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660155/SRR9660155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660155/SRR9660155_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/005/SRR9660155
PRJNA524703	SAMN12237097	SRX6421165	SRR9660156	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660156/SRR9660156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660156/SRR9660156_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/006/SRR9660156
PRJNA524703	SAMN12237098	SRX6421164	SRR9660157	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660157/SRR9660157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660157/SRR9660157_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/007/SRR9660157
PRJNA524703	SAMN12237077	SRX6421163	SRR9660158	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660158/SRR9660158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660158/SRR9660158_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/008/SRR9660158
PRJNA524703	SAMN12237078	SRX6421162	SRR9660159	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660159/SRR9660159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660159/SRR9660159_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/009/SRR9660159
PRJNA524703	SAMN12237079	SRX6421161	SRR9660160	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660160/SRR9660160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660160/SRR9660160_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/000/SRR9660160
PRJNA524703	SAMN12237080	SRX6421160	SRR9660161	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660161/SRR9660161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660161/SRR9660161_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/001/SRR9660161
PRJNA524703	SAMN12237081	SRX6421159	SRR9660162	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660162/SRR9660162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660162/SRR9660162_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/002/SRR9660162
PRJNA524703	SAMN12237082	SRX6421158	SRR9660163	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660163/SRR9660163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660163/SRR9660163_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/003/SRR9660163
PRJNA524703	SAMN12237083	SRX6421157	SRR9660164	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660164/SRR9660164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660164/SRR9660164_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/004/SRR9660164
PRJNA524703	SAMN12237084	SRX6421156	SRR9660165	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660165/SRR9660165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660165/SRR9660165_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/005/SRR9660165
PRJNA524703	SAMN12237085	SRX6421155	SRR9660166	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660166/SRR9660166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660166/SRR9660166_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/006/SRR9660166
PRJNA524703	SAMN12237086	SRX6421154	SRR9660167	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660167/SRR9660167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660167/SRR9660167_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/007/SRR9660167
PRJNA524703	SAMN12237088	SRX6421153	SRR9660168	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660168/SRR9660168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660168/SRR9660168_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/008/SRR9660168
PRJNA524703	SAMN12237099	SRX6421152	SRR9660169	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660169/SRR9660169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660169/SRR9660169_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/009/SRR9660169
PRJNA524703	SAMN12237092	SRX6421151	SRR9660170	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660170/SRR9660170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660170/SRR9660170_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/000/SRR9660170
PRJNA524703	SAMN12237100	SRX6421150	SRR9660171	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660171/SRR9660171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660171/SRR9660171_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/001/SRR9660171
PRJNA524703	SAMN12237075	SRX6421149	SRR9660172	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660172/SRR9660172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660172/SRR9660172_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/002/SRR9660172
PRJNA524703	SAMN12237095	SRX6421148	SRR9660173	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660173/SRR9660173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660173/SRR9660173_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/003/SRR9660173
PRJNA524703	SAMN12237102	SRX6421147	SRR9660174	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660174/SRR9660174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660174/SRR9660174_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/004/SRR9660174
PRJNA524703	SAMN12237101	SRX6421146	SRR9660175	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660175/SRR9660175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660175/SRR9660175_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/005/SRR9660175
PRJNA524703	SAMN12237105	SRX6421145	SRR9660176	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660176/SRR9660176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660176/SRR9660176_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/006/SRR9660176
PRJNA524703	SAMN12237088	SRX6421144	SRR9660177	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660177/SRR9660177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660177/SRR9660177_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/007/SRR9660177
PRJNA524703	SAMN12237087	SRX6421143	SRR9660178	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660178/SRR9660178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660178/SRR9660178_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/008/SRR9660178
PRJNA524703	SAMN12237090	SRX6421142	SRR9660179	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660179/SRR9660179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660179/SRR9660179_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/009/SRR9660179
PRJNA524703	SAMN12237089	SRX6421141	SRR9660180	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660180/SRR9660180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660180/SRR9660180_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/000/SRR9660180
PRJNA524703	SAMN12237092	SRX6421140	SRR9660181	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660181/SRR9660181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660181/SRR9660181_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/001/SRR9660181
PRJNA524703	SAMN12237091	SRX6421139	SRR9660182	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660182/SRR9660182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660182/SRR9660182_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/002/SRR9660182
PRJNA524703	SAMN12237094	SRX6421138	SRR9660183	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660183/SRR9660183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660183/SRR9660183_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/003/SRR9660183
PRJNA524703	SAMN12237093	SRX6421137	SRR9660184	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660184/SRR9660184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660184/SRR9660184_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/004/SRR9660184
PRJNA524703	SAMN12237096	SRX6421136	SRR9660185	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660185/SRR9660185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660185/SRR9660185_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/005/SRR9660185
PRJNA524703	SAMN12237095	SRX6421135	SRR9660186	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660186/SRR9660186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660186/SRR9660186_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/006/SRR9660186
PRJNA524703	SAMN12237094	SRX6421134	SRR9660187	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660187/SRR9660187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660187/SRR9660187_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/007/SRR9660187
PRJNA524703	SAMN12237093	SRX6421133	SRR9660188	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660188/SRR9660188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660188/SRR9660188_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/008/SRR9660188
PRJNA524703	SAMN12237070	SRX6421132	SRR9660189	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660189/SRR9660189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660189/SRR9660189_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/009/SRR9660189
PRJNA524703	SAMN12237087	SRX6421131	SRR9660190	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660190/SRR9660190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660190/SRR9660190_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/000/SRR9660190
PRJNA524703	SAMN12237090	SRX6421130	SRR9660191	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660191/SRR9660191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660191/SRR9660191_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/001/SRR9660191
PRJNA524703	SAMN12237089	SRX6421129	SRR9660192	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660192/SRR9660192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660192/SRR9660192_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/002/SRR9660192
PRJNA524703	SAMN12237074	SRX6421128	SRR9660193	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660193/SRR9660193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660193/SRR9660193_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/003/SRR9660193
PRJNA524703	SAMN12237073	SRX6421127	SRR9660194	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660194/SRR9660194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660194/SRR9660194_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/004/SRR9660194
PRJNA524703	SAMN12237072	SRX6421126	SRR9660195	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660195/SRR9660195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660195/SRR9660195_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/005/SRR9660195
PRJNA524703	SAMN12237071	SRX6421125	SRR9660196	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660196/SRR9660196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660196/SRR9660196_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/006/SRR9660196
PRJNA524703	SAMN12237099	SRX6421124	SRR9660197	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660197/SRR9660197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660197/SRR9660197_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/007/SRR9660197
PRJNA524703	SAMN12237069	SRX6421123	SRR9660198	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660198/SRR9660198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660198/SRR9660198_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/008/SRR9660198
PRJNA524703	SAMN12237068	SRX6421122	SRR9660199	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660199/SRR9660199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660199/SRR9660199_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/009/SRR9660199
